row_id,subject,time_step,activity,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,device,acc_magnitude,gyro_magnitude
1070,8,13,Walking Downstairs,-0.3713176296994643,-1.706634299789369,8.9214682156064,-0.900857457393492,-0.2359922840776597,-0.3047135026804917,phone_B,9.090823534609966,0.9798402091165029
1071,8,14,Walking Downstairs,-1.9331679546875409,-1.1084818187434755,8.668541946528393,-0.6365893323304782,-0.5920058369115592,-0.1613351522069465,phone_B,8.950390480992318,0.8841639668703754
1072,8,15,Walking Downstairs,-2.4161734834748807,-0.2104097850006487,8.862321944785261,-0.0091797631047405,-0.6412242137681827,0.085304378221859,phone_B,9.18819442724704,0.6469386348929095
1073,8,16,Walking Downstairs,-1.5543311064334675,0.6119089797145011,9.414791940344635,0.5083354475726559,-0.4954422830318225,0.2172975110161391,phone_B,9.56183481701395,0.7423517975788069
1074,8,17,Walking Downstairs,-0.4391970089774999,0.9067033196414878,9.756157506300855,0.7325126999714662,-0.131551558312478,0.1459928103058272,phone_B,9.808038244740597,0.7584158284047886
1075,8,18,Walking Downstairs,1.5027367430253955,0.4789565757253329,9.963484108016834,0.4996668531747926,0.1600945645069323,0.011430706671079,phone_B,10.08754839844514,0.524812247190616
1076,8,19,Walking Downstairs,2.147472332489635,-0.1301183284258123,10.171920175742327,-0.0168056905523866,0.3343534069684459,-0.142145946706673,phone_B,10.396948026217819,0.36370331611285334
1077,8,20,Walking Downstairs,1.8698178662749083,-1.4592552341768603,9.54167262784366,-0.5642918575414495,0.2167881366126344,-0.2996747073075024,phone_B,9.83204766203126,0.6747053630018033
1078,8,21,Walking Downstairs,0.3210375513537592,-1.7093208903052046,9.143908663000357,-0.8633436909683663,-0.0645001317267403,-0.3373686552939823,phone_B,9.30784124556849,0.9291610222682173
1079,8,22,Walking Downstairs,-1.250530379431579,-1.4800684621495372,8.546553520208425,-0.7744486016106386,-0.4259605934169675,-0.1912214538984765,phone_B,8.76344715031237,0.9043111788050924
1080,8,23,Walking Downstairs,-2.146336073783887,-0.6038177725906233,8.591130739098828,-0.342994971309304,-0.6699797297372032,-0.0547908675335263,phone_B,8.87574683169879,0.7546657722245541
1081,8,0,Sitting,0.3229317966361809,-0.2115236916711007,9.875724322347402,-0.0054798104405769,0.0051022051216523,-0.0325035951537366,phone_B,9.883266570745773,0.03335482749897052
1082,8,1,Sitting,0.2431917091101607,-0.1739188256831043,9.836395653023231,-0.0089055040376795,0.0019416668622099,-0.0198630406469936,phone_B,9.840938441435412,0.021854483661552147
1083,8,2,Sitting,0.2769391948144757,-0.1984702175107127,9.904108680679496,-0.0056535393343113,-0.0036091247071768,-0.0224956510525553,phone_B,9.909967432013799,0.02347429667604317
1084,8,3,Sitting,0.2869872336813071,-0.1493453645285908,9.900470846528892,-0.0011484323277085,-0.0041592041253082,-0.0261824368579876,phone_B,9.905755331784182,0.026535596386548663
1085,8,4,Sitting,0.2681787471532726,-0.1986554416971072,9.8533894808308,-0.0018355104919513,0.0039683597937161,-0.025135212354123,phone_B,9.859039917045047,0.02551266113727267
1086,8,5,Sitting,0.2865112515691855,-0.1920312642621206,9.894335861949314,-0.0184104974026288,-0.0031044068794608,-0.0238600104473819,phone_B,9.900345794606677,0.030296598080223773
1087,8,6,Sitting,0.2822369386167458,-0.2156094437550011,9.811578531312785,-0.0176609667073358,-0.0035523781588878,-0.0232846377191069,phone_B,9.81800480738699,0.029439828282981247
1088,8,7,Sitting,0.3047127199823864,-0.1873675977185154,9.873852227108706,-0.0120987078653541,0.0024322927459726,-0.0273093364740893,phone_B,9.88032966358782,0.029968227152574713
1089,8,8,Sitting,0.2549056100089937,-0.2309358979319786,9.905038276877663,-0.010185913612335,-0.0094895253766324,-0.0245000803707163,phone_B,9.911008602830456,0.028179032385148708
1090,8,9,Sitting,0.2667941518773938,-0.2114601336682993,9.853983862260408,-0.0170021270820703,-0.00430056968148,-0.0259500229446034,phone_B,9.85986270012395,0.03132045522858147
1091,8,10,Sitting,0.2382224875837114,-0.239791778113144,9.867108677994931,-0.0145951320180617,-0.0093858441298927,-0.0225411624226743,phone_B,9.872896419683745,0.028446721287710378
1092,8,11,Sitting,0.2636810662050537,-0.1897521417687308,9.876863373392045,-0.0152761890160987,-0.0120042993827193,-0.0298735305040951,phone_B,9.882204393587198,0.03563555779421209
1093,8,12,Sitting,0.2254959768126344,-0.2073984862253542,9.84133405256032,-0.0134712701227291,-0.0155590794696855,-0.0333971620679048,phone_B,9.846101690604794,0.03922920476957724
1094,8,13,Sitting,0.2561119300816743,-0.2200422895253495,9.83809261976464,-0.0207158827786949,-0.0084026516628399,-0.014948964973182,phone_B,9.843885326687689,0.026892822611936377
1095,8,14,Sitting,0.2208387912288555,-0.2135551196220291,9.883929885973483,-0.0250097539781942,-0.0003174404802577,-0.0082484716528647,phone_B,9.888702925645406,0.026336777462636147
1096,8,15,Sitting,0.1585620790828832,-0.210279749132818,9.837391003395853,-0.0156191183130691,-0.0158027428643352,-0.0177064020197544,phone_B,9.84091567180169,0.028411269091666958
1097,8,16,Sitting,0.2187561150577545,-0.2299850012063053,9.84940153954439,-0.0107150371447729,-0.0215572990598391,-0.032069535079421,phone_B,9.854514601228942,0.04009967885132519
1098,8,17,Sitting,0.266812413764958,-0.2223410427920417,9.84873995872526,-0.0158550147827896,-0.0123105746157243,-0.0111242354990502,phone_B,9.854861905579426,0.022949517567263173
1099,8,18,Sitting,0.2270175221593867,-0.2430112076936206,9.816173885646013,-0.0154198441538821,-0.0183271669443969,-0.0316178487357735,phone_B,9.821805391865125,0.039665413153225325
1100,8,19,Sitting,0.2286574706664581,-0.2306930172739,9.88685688320979,-0.0015561126745134,-0.0192935960565047,-0.0181367228547941,phone_B,9.892190987651993,0.026525554685226955
1101,8,20,Sitting,0.173186267608152,-0.1861465938786148,9.835968814181657,-0.0183565797242206,-0.0205873346656896,-0.0230118945615315,phone_B,9.839254369679379,0.03592143731979296
1102,8,21,Sitting,0.191849019110453,-0.175931653603728,9.827848909639004,-0.0006796834841231,-0.0278034185268013,-0.0099375132879806,phone_B,9.831295549599043,0.029533814886733793
1103,8,22,Sitting,0.1707650543323474,-0.1973785120331355,9.834449173281149,-0.0123168243284035,-0.015994963388099,-0.0100132841330054,phone_B,9.837911847676,0.022534615027811712
1104,8,23,Sitting,0.2223709422674848,-0.204912806954792,9.850702229007156,-0.0140246778147357,-0.0276449074907857,-0.0252454711642213,phone_B,9.855342332916983,0.03997832302992171
1105,8,0,Standing,0.0848208301763149,-0.007423632972595,9.82780399101728,-0.0038485574949449,-0.0034709230115559,-0.0333896409868912,phone_B,9.828172819472268,0.03378944845033031
1106,8,1,Standing,0.033590817827768,0.048342481499207,9.766345123088731,-0.0076056668657984,-0.014000926383576,-0.0189035305559317,phone_B,9.766522533729132,0.02472277443069167
1107,8,2,Standing,0.0148477361236298,0.0571804933730517,9.817205466368298,-0.0172353520354508,-0.0235611542517485,-0.0261458790678958,phone_B,9.817383217180737,0.0391891865403409
1108,8,3,Standing,0.0641385305520036,0.0771719260038055,9.840531271984744,-0.0194435858659269,-0.0240619632947955,-0.0375786521574075,phone_B,9.841042880313763,0.0486742869171515
1109,8,4,Standing,0.0731132008670338,0.0123633750797819,9.84817506117278,-0.0130020311849937,-0.0187974964301604,-0.0306788129936305,phone_B,9.848454215189808,0.038256871979758
1110,8,5,Standing,0.0418134702840148,0.0316708410459449,9.798056005424668,-0.0118864804864757,-0.0243872325668231,-0.0329264764669025,phone_B,9.798196410253682,0.04266354864693242
1111,8,6,Standing,0.0294056202374634,0.0316608260873423,9.815950734434804,-0.0183345968460432,-0.0334998018915849,-0.0168623221846947,phone_B,9.816045839301141,0.041746042659667984
1112,8,7,Standing,0.0424192781626257,0.0575064000834816,9.790841964714,-0.016606604819681,-0.0206150988774731,-0.0283799097073119,phone_B,9.79110273458588,0.03880954651062314
1113,8,8,Standing,-0.022356423712411,0.08529141903279,9.796560676983978,-0.0030414789759017,-0.0398735439413081,-0.0219921184276239,phone_B,9.796957463093866,0.04563774067298813
1114,8,9,Standing,0.0354218309734719,0.0431884390229103,9.78880766616384,-0.0191738731033653,-0.0274423119513603,-0.0284403878516841,phone_B,9.788967027859616,0.043926911525555126
1115,8,10,Standing,-0.0279358359007344,0.0163787552676818,9.832453396382531,-0.0034393090373988,-0.0364284757505109,-0.0293524773700089,phone_B,9.832506723444737,0.046908747797369074
1116,8,11,Standing,0.0043352335859288,0.0436692502662065,9.76451492425113,-0.0188502422841301,-0.0422389632288828,-0.0296697627914374,phone_B,9.764613535803253,0.054952310897008534
1117,8,12,Standing,-0.0573135917497253,0.0777162320715706,9.781881556109264,-0.0037851975590841,-0.044623337442593,-0.0189895996664014,phone_B,9.782358173685793,0.04864334343532536
1118,8,13,Standing,-0.0004922186268258,0.0573186184676916,9.80051692255267,-0.0127157374581134,-0.0328556098364788,-0.0206257213171003,phone_B,9.800684548313118,0.04082403038262239
1119,8,14,Standing,-0.0280323176109154,0.0704286682879047,9.806357761232096,0.0035075274437806,-0.0461361185279568,-0.0095556418269691,phone_B,9.806650730469828,0.04724568204947278
1120,8,15,Standing,-0.0779906290123767,0.1008962722534242,9.781995741594242,0.0045562034738788,-0.0473735216434988,-0.0141345489926621,phone_B,9.782826957711983,0.049646701987427114
1121,8,16,Standing,-0.0894861145928153,0.0959430213481562,9.794050428546186,0.0023327519494769,-0.045832422587208,-0.0119606306094308,phone_B,9.794929128123187,0.0474247759767556
1122,8,17,Standing,-0.0804693645918549,0.0951074284414665,9.76949962314546,0.0228626825465922,-0.0397579593800436,-0.0094794410419065,phone_B,9.770293937657241,0.04683222597483949
1123,8,18,Standing,-0.0370086921927419,0.0575799561909127,9.732866503040976,0.0096681161698138,-0.0546968254827634,-0.0109339710223926,phone_B,9.733107184279326,0.056610660749397836
1124,8,19,Standing,-0.0612154767730387,0.1388635844076106,9.770973147165304,0.0177586293476818,-0.0463504468143004,-0.0058879674494185,phone_B,9.772151588687954,0.0499840074111615
1125,8,20,Standing,-0.0781903211814432,0.159174442852761,9.799882796618686,0.0292845044744112,-0.0508888993014801,-0.0020557140705575,phone_B,9.801487288011286,0.058749367952071446
1126,8,21,Standing,-0.064334637363563,0.1249906380831864,9.82170195152691,0.0200649205621189,-0.0615300851365674,-0.0235281491979815,phone_B,9.822707917361722,0.06886309765585522
1127,8,22,Standing,-0.027515468507614,0.1722703575777295,9.856842585981424,0.0248784285591439,-0.0524348762169021,-0.0064217605995275,phone_B,9.858386274737065,0.058391707122261084
1128,8,23,Standing,-0.0544021784898253,0.1243085948116493,9.854934389896492,0.0414096106847144,-0.0406498254153194,-0.0028528693918551,phone_B,9.855868508301693,0.05809735817679272
1129,8,0,Laying,7.546230562076248,0.0756527615584247,6.4173468037118155,0.0163104886185787,-0.0089694022820845,-0.0100071294858623,phone_B,9.906243437118597,0.021133500817930344
1130,8,1,Laying,7.472986767688188,0.0997536074207266,6.422280464493496,0.0200256501710007,-0.0062922691034533,-0.0120209992284328,phone_B,9.853992509478125,0.024189331071601698
1131,8,2,Laying,7.480162534375993,0.0903333283270694,6.403263548570754,0.0097832036616613,-0.0047236611389178,-0.010799587353255,phone_B,9.846967844130692,0.015318457345354674
1132,8,3,Laying,7.469180227274079,0.0642666200885356,6.445262493017964,0.0100409185109493,-0.0057377896066352,-0.0108826212258311,phone_B,9.86580924556439,0.015879978553463
1133,8,4,Laying,7.5099829458525535,0.0429085204825967,6.424648164504181,0.0178657781330934,-0.0103716282932815,-0.0144403345789088,phone_B,9.883207426022848,0.025204760750813425
1134,8,5,Laying,7.479824719861036,0.0907809081512479,6.423375443660851,0.0063726267154336,-0.0032025924355236,-0.0197569440176826,phone_B,9.85980583497232,0.021004851974726586
1135,8,6,Laying,7.489693162591318,0.0292614464839297,6.39909471705852,0.019173377623438,-0.0078636340444747,-0.0100846461515659,phone_B,9.851130549328017,0.02304680537251676
1136,8,7,Laying,7.495716978224843,0.0832183171763209,6.400143987895437,0.0108042763266146,-0.002874325486087,0.0007341959579939,phone_B,9.856700328799489,0.011204158944184455
1137,8,8,Laying,7.533405594825568,0.047822733101485,6.442906071994272,0.0229225635611983,-0.0127141376626262,-0.0186413739963436,phone_B,9.912896928874583,0.032165105956501086
1138,8,9,Laying,7.512667192955206,0.0505871771313464,6.417396746437953,0.001778837949781,0.0057235825283235,-0.0224783998935329,phone_B,9.880572271674755,0.023263751270671956
1139,8,10,Laying,7.514451104002006,0.0854865074950972,6.424849006974199,0.0032257745092793,-0.0105755096538377,-0.0156806399210974,phone_B,9.887010068762851,0.019186700965987978
1140,8,11,Laying,7.501317675912699,0.0627589063254238,6.390407711476647,0.0134665698315525,-0.001593410872509,-0.0135203580819856,phone_B,9.854492187534763,0.019149087286391045
1141,8,12,Laying,7.556975776521797,0.0449354567765346,6.407091686265392,0.0047774382010401,-0.0032655069269264,-0.0155639363068393,phone_B,9.90760949767521,0.016604925914255445
1142,8,13,Laying,7.500803740590362,0.0035241375035273,6.410960203112628,0.0096892513468994,-0.0011372159373636,-0.0081788328357406,phone_B,9.867242770921035,0.01273059929094362
1143,8,14,Laying,7.570996177755449,0.0712781970921854,6.459246542955647,0.0115890182956678,0.0084390872984166,-0.0046274979144043,phone_B,9.952232393169524,0.015064437474908765
1144,8,15,Laying,7.54634028267068,0.0681246105208693,6.41920726147355,0.0061914250726649,-0.003734297414036,-0.0123592260386026,phone_B,9.907477705762025,0.01431884038182464
1145,8,16,Laying,7.5049178969437875,0.0438384382420237,6.3650685646448615,0.0162232841149634,-0.0029387598023112,-0.0137042387560991,phone_B,9.84072214225993,0.021439156152579155
1146,8,17,Laying,7.559649203575707,0.0542592538926372,6.459622223916248,-0.0021249347855539,0.0128378318133304,-0.0102621362816822,phone_B,9.943739710162797,0.016572166864174197
1147,8,18,Laying,7.528624413611225,0.0805037025220115,6.393820616380119,0.0030312431896676,0.0071665284269427,-0.0283295544711105,phone_B,9.877631724345171,0.02937875459410594
1148,8,19,Laying,7.537507066088182,0.0562990646421212,6.471748088069112,-0.0052994176241637,0.0081841299945065,-0.0208209733738376,phone_B,9.934822880727921,0.022990796923037096
1149,8,20,Laying,7.512332886109937,0.0105598112421258,6.3947613451950085,0.0060540270599317,-0.0081445226129908,-0.0133532099327684,phone_B,9.865507060630113,0.016771783081845782
1150,8,21,Laying,7.506857675050271,0.0089008394640724,6.408163113208486,0.0050881652339963,-0.0031537247916934,-0.0179134993494683,phone_B,9.870032718481243,0.018887267257430108
1151,8,22,Laying,7.54067208850751,0.0644096692744713,6.412968477746567,-0.0037606754978706,-0.0010742694122993,-0.0156110647577147,phone_B,9.899093334667745,0.01609354149465083
1152,8,23,Laying,7.486495583342817,0.013216227246349,6.402066944882205,0.0006974139695113,-0.0061603361999678,-0.014500576180735,phone_B,9.850596527867108,0.015770315086097754
1153,9,0,Walking,-1.2700643050384386,-0.3601301610736804,9.290063881017533,-0.1583440246285725,-0.1715521548412989,-0.0304830478032865,phone_A,9.383391923245787,0.23544041320394513
1154,9,1,Walking,-1.4349294319890933,0.0642683211225116,9.574283616763916,0.0303056194998186,-0.212445716205357,0.075170458512746,phone_A,9.681428596344775,0.22738120137841503
1155,9,2,Walking,-1.0548148564763091,0.6338511386210952,9.605072828031007,0.2803843104929974,-0.1734351846043046,0.1356796699271311,phone_A,9.68358537315358,0.356516616247964
1156,9,3,Walking,-0.4499784406118382,0.7859932437917406,9.731920837059372,0.4428693758012506,-0.0916717480217754,0.1812397212853199,phone_A,9.773973048617032,0.4872215409642082
1157,9,4,Walking,0.0206297940610973,0.981396093083175,9.808844634663346,0.4986266151581372,0.1325482566507163,0.093274119223154,phone_A,9.857839365037647,0.524306783288239
1158,9,5,Walking,1.0803920644695113,0.6242933120474586,10.0914632511192,0.4116932530726693,0.2760535449847285,0.0926049788723776,phone_A,10.168314496568502,0.5042544758712073
1159,9,6,Walking,1.4016689599949528,0.3702574291964107,10.289094167776346,0.2038260029693166,0.4021124803080039,0.0249778430645578,phone_A,10.39072784893617,0.45151232425046867
1160,9,7,Walking,1.0955198362141365,0.1752497962538425,9.903831493903324,-0.0227475364211564,0.3601436515366568,-0.0503763231706039,phone_A,9.96577916985205,0.3643606374069211
1161,9,8,Walking,0.8368528415112783,-0.4488620105520236,9.761744240868351,-0.2377122762071203,0.2862820466817058,-0.1042003643354144,phone_A,9.807825977605267,0.3864223756972023
1162,9,9,Walking,-0.0336478780887561,-0.7397682669611587,9.64141433417949,-0.3872178380217339,0.150752351911978,-0.1429990855020964,phone_A,9.66981176816924,0.4394458603100665
1163,9,10,Walking,-0.5463275382834009,-0.5489836562256262,9.161635483193493,-0.3562670670867751,-0.0483858428041432,-0.116522485192391,phone_A,9.19431463246716,0.3779482800991307
1164,9,11,Walking,-1.1325191116944195,-0.2724215686949242,9.494517260498762,-0.2219326371009517,-0.1511571468574194,0.0020172052796292,phone_A,9.565702852344527,0.2685268097859101
1165,9,12,Walking,-1.4533521931099176,-0.0840027599574173,9.340463312767865,0.0380130021020531,-0.2319536031606604,0.0390352650522962,phone_A,9.453229287289096,0.23826710697393136
1166,9,13,Walking,-1.480203727651003,0.5353201419243228,9.495485805448912,0.2707639343045184,-0.1645828058709373,0.1017601735137164,phone_A,9.625062151029653,0.3327998512949696
1167,9,14,Walking,-0.7351028345362353,0.7329514921011101,9.803652074942889,0.4723213527343519,-0.1113116656609655,0.1808667363476037,phone_A,9.858457692440966,0.5178711456318649
1168,9,15,Walking,0.1551961955759361,0.8316179024839923,9.929819171873511,0.5083620397861445,0.0936378476781363,0.1661580076985787,phone_A,9.965790635015361,0.5429626999487942
1169,9,16,Walking,0.8356686143963685,0.5880036287968029,10.186016567141436,0.443740034479207,0.2475769806413342,0.0567388145166001,phone_A,10.237139434756429,0.5112913774119768
1170,9,17,Walking,1.2378189881205135,0.3784583687251347,9.945713510161886,0.2082922677221675,0.311249285384178,0.0271889181039674,phone_A,10.029588416800882,0.37550103024182085
1171,9,18,Walking,1.3506841618831786,-0.2864510491835502,10.031187006987556,-0.0339157916283497,0.3763612452679462,-0.0788903502469371,phone_A,10.1257648934733,0.38603336024688484
1172,9,19,Walking,0.885028019882873,-0.5806574424640115,9.749724476829057,-0.2565818880883853,0.2922432835226566,-0.12874855121541,phone_A,9.80701611274022,0.4096542340793899
1173,9,20,Walking,0.2609328972578821,-0.7603475038152139,9.914267341376917,-0.40570859549595,0.1311362420659738,-0.0531964749034813,phone_A,9.946804070641099,0.42968132771233936
1174,9,21,Walking,-0.4186948864001292,-0.8730074996401767,9.549809213324162,-0.4031337122319356,0.0004661387248574,-0.1054630702604783,phone_A,9.598765728634941,0.41670069163846907
1175,9,22,Walking,-1.1712696263554985,-0.2661013712902964,9.439576150985523,-0.2164406372132304,-0.1505183302082799,-0.0400374275939648,phone_A,9.515686017712028,0.26665579456351585
1176,9,23,Walking,-1.3605903567718218,0.0942743804268751,9.422270672790813,0.0339836486897718,-0.2077274484275246,0.0613576081569222,phone_A,9.520466291578327,0.2192494864012642
1177,9,0,Walking Upstairs,-0.8719486262272401,1.0019679700151185,10.102178540361225,0.6541106533157002,-0.0736190767069392,0.286919704375246,phone_A,10.189123881916965,0.7180553126292242
1178,9,1,Walking Upstairs,0.2323567547598914,1.4470761866892754,10.549549410543182,0.7721923216045998,0.1510953818467592,0.305920884538072,phone_A,10.65086906862805,0.8442146549054192
1179,9,2,Walking Upstairs,1.2990481728640215,1.0853972047669591,10.64316366874018,0.6026811731446302,0.4652716523904957,0.1920199695920396,phone_A,10.776945120354293,0.785222246057317
1180,9,3,Walking Upstairs,1.967837009816401,0.4705819513596614,10.740216631423609,0.2553236199474418,0.55490011905341,0.0191356487698693,phone_A,10.929139177449288,0.611122300429626
1181,9,4,Walking Upstairs,1.7210080042874722,-0.1936684984426215,10.447150009695337,-0.1494701013465699,0.5129410753043406,-0.0995887723480405,phone_A,10.589727067454941,0.5434774894222546
1182,9,5,Walking Upstairs,0.8446219375077761,-0.7989729618067604,9.993059986511854,-0.4905366959764198,0.3714626969349638,-0.1972021106051331,phone_A,10.060466783655814,0.6461419795530843
1183,9,6,Walking Upstairs,-0.2866790079016942,-0.6723439420581505,9.652768782131776,-0.5232327300753653,0.0638396672552465,-0.112045200104185,phone_A,9.680401664770505,0.5388897102411286
1184,9,7,Walking Upstairs,-1.1077691430990824,-0.3745334411306994,9.621989027977785,-0.3040886656267236,-0.1476509010595378,-0.0342283882436584,phone_A,9.692786009577048,0.33976799099987826
1185,9,8,Walking Upstairs,-1.489090669330581,0.2898707591775301,9.55080031376223,0.0858362894645532,-0.2386003261862627,0.1059140789701913,phone_A,9.670532700522461,0.2748013398244948
1186,9,9,Walking Upstairs,-1.30264033610443,0.8335101188989866,9.804357367691916,0.4527974039729563,-0.1990990183127802,0.2396628776109045,phone_A,9.925574762046177,0.5496400668096357
1187,9,10,Walking Upstairs,-0.3940939608699056,1.1999788848204085,10.370097995375165,0.737291357219133,0.0633239657084546,0.2778679697689026,phone_A,10.446731154178947,0.7904549820746077
1188,9,11,Walking Upstairs,0.6873539151923591,1.2997650937788172,10.445828167283796,0.7412218038537081,0.2845154574109105,0.243495441688291,phone_A,10.548799495874196,0.830450984788904
1189,9,12,Walking Upstairs,1.643269939346354,0.96199187571891,10.571818447174048,0.4439470206265702,0.5179290273512136,0.1184869008858993,phone_A,10.741932309529698,0.6923717066559893
1190,9,13,Walking Upstairs,2.143747792145418,0.1447544405139297,10.79426762191362,0.0431466681462715,0.5936237540729055,-0.0799475961834497,phone_A,11.006035704915261,0.600535106806626
1191,9,14,Walking Upstairs,1.5027775015729532,-0.7874667234896015,10.12010570191442,-0.3198221969273321,0.424143307231426,-0.1445250418574616,phone_A,10.261334390699782,0.5505190918038521
1192,9,15,Walking Upstairs,0.5246919482449405,-0.8932063975229428,9.767032835256376,-0.5363254825270369,0.2024897556675221,-0.1682552316548425,phone_A,9.821814990830624,0.5974587411172226
1193,9,16,Walking Upstairs,-0.718321807688727,-0.7396197559413049,9.816361377016047,-0.4655494293523065,0.0066454139234531,-0.109584680811398,phone_A,9.870358366693292,0.4783191768735686
1194,9,17,Walking Upstairs,-1.4972120045990445,-0.028665022289561,9.699274617488712,-0.1435529945705169,-0.1865687015154202,0.0673578474942246,phone_A,9.81419347555769,0.24485183735142368
1195,9,18,Walking Upstairs,-1.6495774986077862,0.6142640763291058,9.972819758924214,0.2988750975634029,-0.2038064204147986,0.2133082450570497,phone_A,10.126971917773385,0.41995688868638126
1196,9,19,Walking Upstairs,-1.1093201869457403,1.186897251798706,9.972871787356947,0.6217518934582097,-0.0192986068921786,0.270522143386657,phone_A,10.104330163378116,0.6783288902216673
1197,9,20,Walking Upstairs,0.0844526049923009,1.49346169648099,10.341448225918048,0.7573708360066097,0.2039405953490367,0.2652236974184379,phone_A,10.449072278948472,0.8279770282664717
1198,9,21,Walking Upstairs,1.0849401887796526,1.1822803820623713,10.631395737371845,0.6663275080155551,0.4017948033890243,0.1900172105031394,phone_A,10.751811821253524,0.8009606433877002
1199,9,22,Walking Upstairs,2.1149920137613902,0.4150558623463859,10.649176374613248,0.2831003286687068,0.5354217034177274,0.0245016216623032,phone_A,10.865101014015632,0.606153879841706
1200,9,23,Walking Upstairs,1.7707853997399294,-0.2220103387054973,10.443986982439574,-0.1442439867106622,0.5378118296502925,-0.127521579547964,phone_A,10.595368498159537,0.5712351924246165
1201,9,0,Walking Downstairs,-2.4399928364992647,-0.0235869439374571,8.797026660702514,0.107657634675957,-0.6909730887344674,0.0900627376383208,phone_A,9.129172988568179,0.7050852943936506
1202,9,1,Walking Downstairs,-1.53296825571622,0.6408832507725563,9.532253094115868,0.5688510591490938,-0.4306426645918473,0.1956060154488199,phone_A,9.675979126911962,0.7398015580826902
1203,9,2,Walking Downstairs,0.0515984993182902,0.7928486236859155,9.799900050799328,0.6649924353036235,-0.0890722492720983,0.1063363503853397,phone_A,9.832055347223653,0.6793056926117346
1204,9,3,Walking Downstairs,1.2888464049976402,0.6410648990162584,10.14813089073585,0.4301411316147335,0.2640819675994465,0.0325423926379721,phone_A,10.249714622170378,0.5057862058583671
1205,9,4,Walking Downstairs,1.8446402682370495,-0.5542514118223276,10.040138875969747,-0.1520975931896109,0.399643533647149,-0.1847756512258264,phone_A,10.223222632588403,0.4658225768744797
1206,9,5,Walking Downstairs,1.4673379233362236,-1.29950957764257,9.618746591793968,-0.6349334311114854,0.1598114673694516,-0.3162369496963231,phone_A,9.816419495966619,0.727107953057189
1207,9,6,Walking Downstairs,-0.3568749117065819,-1.791836691696169,9.02746911809322,-0.9059887663192008,-0.145921041206578,-0.288871746578514,phone_A,9.2104960295546,0.9620579405289063
1208,9,7,Walking Downstairs,-1.95232152574759,-1.1767021479053814,8.593736077449122,-0.6950680799609033,-0.4718300376417636,-0.1380702757365334,phone_A,8.890921608789112,0.8513557548073114
1209,9,8,Walking Downstairs,-2.4922522186583667,-0.759201461657304,8.692257695203317,-0.1945917631270707,-0.6837121588333899,0.022964117787445,phone_A,9.074307236401653,0.7112352783146181
1210,9,9,Walking Downstairs,-2.1362669679712765,0.2443539616747684,9.151404570189774,0.346204761053104,-0.5801231685596134,0.1607266890196069,phone_A,9.40061439610846,0.6944304830857354
1211,9,10,Walking Downstairs,-0.6223860540079994,0.9197312135394756,9.60068650879203,0.6687630428050355,-0.2578690017028994,0.2407553517243373,phone_A,9.664701306583858,0.756110817833609
1212,9,11,Walking Downstairs,0.8764055086663632,0.8651846888099383,10.04827907934373,0.5579618039649765,0.0653167424645402,0.1002600175007335,phone_A,10.123465000569162,0.5706485105906064
1213,9,12,Walking Downstairs,1.7106718363475548,-0.074018965290906,9.7990372985331,0.1101676084763609,0.3078777813413536,-0.0814310011217007,phone_A,9.947512700013926,0.3369816584693557
1214,9,13,Walking Downstairs,1.61125391630532,-0.8733571679609655,9.658552948714677,-0.4052455422264878,0.2894877416275356,-0.2344312833805023,phone_A,9.830897059208942,0.5504408493875435
1215,9,14,Walking Downstairs,0.5965544878176844,-1.707449977039003,9.188431674604413,-0.8673224898382135,0.0330409254321272,-0.3400342077520598,phone_A,9.364749826872021,0.9321819921958052
1216,9,15,Walking Downstairs,-0.9684958544476172,-1.7346784459739146,8.757810072236616,-0.8432873274206115,-0.302134404108842,-0.2712728362493776,phone_A,8.98033021622133,0.9359528120697027
1217,9,16,Walking Downstairs,-2.224799609997407,-0.9460034735535272,8.797298474217028,-0.522018774549565,-0.6231923815584507,-0.0100705854215718,phone_A,9.123437746873774,0.8130029287188677
1218,9,17,Walking Downstairs,-2.4669519748499997,-0.2649403080394717,8.771392899452445,0.0181496060952485,-0.6414942033277742,0.1252382948372497,phone_A,9.1155569665054,0.6538569045275046
1219,9,18,Walking Downstairs,-1.6375594158513738,0.6758295288839663,9.43626078767844,0.517669865644691,-0.4746427809750393,0.2012278960267944,phone_A,9.60111264623183,0.7305891632563968
1220,9,19,Walking Downstairs,-0.0709478603271614,0.9065033762979644,9.660262054759288,0.6956760152235099,-0.0936315435086459,0.1862764117536203,phone_A,9.702960627393411,0.7262443704930709
1221,9,20,Walking Downstairs,1.4265066661408687,0.5060657138067067,9.873877811101142,0.4192455829357564,0.2161745340108283,0.0155814541863671,phone_A,9.989218528182798,0.4719545207755752
1222,9,21,Walking Downstairs,2.0267647965707187,-0.495727259625129,10.071486686889838,-0.1050544913404444,0.3565645198356369,-0.1964165961997822,phone_A,10.285347108423373,0.420421434062449
1223,9,22,Walking Downstairs,0.9929248981982322,-1.1369468568689358,9.4829166718281,-0.6871883436642482,0.2203355621021545,-0.3241366929473194,phone_A,9.60230475529919,0.7911006101057627
